"","ID","Beta","HR","pvalue","GP1","GP2","Hr-Inv-lst","Concordance","Std_Error","ENSEMBL_clean","Gene_Symbol","Gene_Name"
"ENSG00000087086.15","ENSG00000087086.15",0.330099838486934,1.39110700754972,0.0334918329820265,"91","130","0.718851960757057",0.568168472748625,0.0205455079192437,"ENSG00000087086","FTL","ferritin light chain"
"ENSG00000113140.11","ENSG00000113140.11",0.579212448316496,1.7846323869159,0.0300644935878166,"21","200","0.560339489147198",0.527945337105642,0.0136399957183588,"ENSG00000113140","SPARC","secreted protein acidic and cysteine rich"
"ENSG00000102265.12","ENSG00000102265.12",0.791493447332772,2.20668954120656,0.0122824934538428,"18","203","0.453167507855784",0.530961405007206,0.0117958348595818,"ENSG00000102265","TIMP1","TIMP metallopeptidase inhibitor 1"
"ENSG00000160307.10","ENSG00000160307.10",0.322019798028349,1.37991209522559,0.0371099633439813,"92","129","0.724683842876612",0.537473976405274,0.0219801936847255,"ENSG00000160307","S100B","S100 calcium binding protein B"
"ENSG00000189058.9","ENSG00000189058.9",0.650537502538011,1.91657071382921,0.0059958497800948,"195","26","0.521765251229396",0.53112155020552,0.0137725331651203,"ENSG00000189058","APOD","apolipoprotein D"
"ENSG00000162493.16","ENSG00000162493.16",0.718012258169001,2.05035358377784,0.0214014270496664,"21","200","0.487720756025635",0.524155234078898,0.0141582056900755,"ENSG00000162493","PDPN","podoplanin"
"ENSG00000100097.12","ENSG00000100097.12",0.458630068854277,1.58190539845158,0.0373261584998278,"37","184","0.632149053273875",0.534831580633107,0.0160756342851505,"ENSG00000100097","LGALS1","galectin 1"
"ENSG00000135916.16","ENSG00000135916.16",0.429858795560045,1.53704047128533,0.00593675351857295,"125","96","0.650600955981179",0.541450915496717,0.0217171701134705,"ENSG00000135916","ITM2C","integral membrane protein 2C"
"ENSG00000272398.6","ENSG00000272398.6",-0.408823315810636,0.664431616513498,0.0101803310517498,"142","79","1.50504577919899",0.568622217477179,0.0202115522045721,"ENSG00000272398","CD24","CD24 molecule"
"ENSG00000148303.17","ENSG00000148303.17",-0.694031408719095,0.499558081327686,0.0184371244751442,"201","20","2.00176923840823",0.517856189611915,0.0143544835348221,"ENSG00000148303","RPL7A","ribosomal protein L7a"
"ENSG00000142541.18","ENSG00000142541.18",-0.694940908825032,0.499103939752007,0.0175019008664031,"200","21","2.00359067591588",0.529653552554316,0.0132222880645428,"ENSG00000142541","RPL13A","ribosomal protein L13a"
"ENSG00000197747.9","ENSG00000197747.9",1.27300589918447,3.57157222921627,0.0313285286397953,"6","215","0.279988737682462",0.515534084236374,0.00732349620949404,"ENSG00000197747","S100A10","S100 calcium binding protein A10"
"ENSG00000198034.11","ENSG00000198034.11",-0.561717594544239,0.570228800365726,0.00513793895459512,"175","46","1.7536820296671",0.539742700048044,0.0183233173755479,"ENSG00000198034","RPS4X","ribosomal protein S4 X-linked"
"ENSG00000135506.16","ENSG00000135506.16",0.355907168036588,1.42747502680337,0.0294909801334826,"80","141","0.700537649502255",0.530667805476966,0.02190003347729,"ENSG00000135506","OS9","OS9 endoplasmic reticulum lectin"
"ENSG00000177600.9","ENSG00000177600.9",-0.58480087112414,0.557216808722172,0.0236206602436087,"195","26","1.79463358668816",0.529466716489617,0.0140271437078292,"ENSG00000177600","RPLP2","ribosomal protein lateral stalk subunit P2"
"ENSG00000142937.12","ENSG00000142937.12",-0.863287256984684,0.421773323660878,0.00310269245157342,"197","24","2.37094179243076",0.538328084129611,0.0137597719699328,"ENSG00000142937","RPS8","ribosomal protein S8"
"ENSG00000168653.11","ENSG00000168653.11",-0.341256861492455,0.710876288009077,0.0383406652116047,"153","68","1.40671452525257",0.556184273741526,0.0195202903007095,"ENSG00000168653","NDUFS5","NADH:ubiquinone oxidoreductase subunit S5"
"ENSG00000083845.9","ENSG00000083845.9",-0.63200711376307,0.531523900730173,9.01895490876518e-05,"124","97","1.88138294181365",0.562082955212726,0.0217571285703086,"ENSG00000083845","RPS5","ribosomal protein S5"
"ENSG00000145425.10","ENSG00000145425.10",-0.582972782744636,0.558236381946099,0.0320640784254848,"199","22","1.79135583480576",0.529012971761063,0.0136076112032946,"ENSG00000145425","RPS3A","ribosomal protein S3A"
"ENSG00000122406.14","ENSG00000122406.14",-0.838294663770437,0.432447363126511,0.0113953419647465,"205","16","2.3124201585372",0.52885282656275,0.011806940391636,"ENSG00000122406","RPL5","ribosomal protein L5"
"ENSG00000118181.11","ENSG00000118181.11",-0.778891326815519,0.458914515588008,0.00569729638367826,"198","23","2.17905506588454",0.541530988095874,0.0124536845620076,"ENSG00000118181","RPS25","ribosomal protein S25"
"ENSG00000041982.16","ENSG00000041982.16",0.413688433549438,1.51238584478082,0.0428790077477526,"39","182","0.661206929072337",0.525676613462873,0.0176776060309963,"ENSG00000041982","TNC","tenascin C"
"ENSG00000126432.14","ENSG00000126432.14",-0.413413543034248,0.66138871356999,0.0272455322146015,"175","46","1.51197016139311",0.533096674318048,0.0192468010370319,"ENSG00000126432","PRDX5","peroxiredoxin 5"
"ENSG00000122176.12","ENSG00000122176.12",0.421089744413111,1.5236210087465,0.019621132038699,"57","164","0.656331196707972",0.532402711792025,0.0200061086265772,"ENSG00000122176","FMOD","fibromodulin"
"ENSG00000164733.22","ENSG00000164733.22",0.493669534129752,1.63831706345138,0.00154917739755991,"91","130","0.61038246033606",0.579218491432232,0.0206270787537687,"ENSG00000164733","CTSB","cathepsin B"
"ENSG00000120738.8","ENSG00000120738.8",0.33243457654802,1.39435867244312,0.0300657939738643,"109","112","0.717175587431787",0.530801259808893,0.0223075571619482,"ENSG00000120738","EGR1","early growth response 1"
"ENSG00000108298.12","ENSG00000108298.12",-0.959817776442135,0.382962664436522,0.00816519970922604,"205","16","2.61122060415828",0.532642929589495,0.0112472277294505,"ENSG00000108298","RPL19","ribosomal protein L19"
"ENSG00000106624.11","ENSG00000106624.11",1.50176170037642,4.4895914224048,0.0101296465052993,"9","212","0.222737417710131",0.523354508087333,0.00990405534642093,"ENSG00000106624","AEBP1","AE binding protein 1"
"ENSG00000044574.8","ENSG00000044574.8",0.418851407859125,1.52021444608735,0.00692405177592448,"126","95","0.657801932203544",0.544573746863823,0.021674807017069,"ENSG00000044574","HSPA5","heat shock protein family A (Hsp70) member 5"
"ENSG00000103363.15","ENSG00000103363.15",0.706432696685375,2.02674832144573,0.00740644643066433,"205","16","0.493401173406018",0.53213580312817,0.0134292719438146,"ENSG00000103363","ELOB","elongin B"
"ENSG00000170315.14","ENSG00000170315.14",0.655138425347174,1.92540902434292,0.0235889444846994,"20","201","0.519370163615633",0.528906208295521,0.013821028222687,"ENSG00000170315","UBB","ubiquitin B"
"ENSG00000213719.8","ENSG00000213719.8",1.23329211683255,3.43251118369555,0.0349174590464332,"7","214","0.291331898567442",0.518069716542999,0.00757805397446066,"ENSG00000213719","CLIC1","chloride intracellular channel 1"
"ENSG00000125743.10","ENSG00000125743.10",-0.801041322228545,0.448861311409795,0.0213113213277071,"207","14","2.22785964078565",0.518309934340469,0.0127262411485681,"ENSG00000125743","SNRPD2","small nuclear ribonucleoprotein D2 polypeptide"
"ENSG00000113732.9","ENSG00000113732.9",0.32056436448117,1.37790518568605,0.045733797361483,"77","144","0.725739339969252",0.53290983825335,0.0215347367535699,"ENSG00000113732","ATP6V0E1","ATPase H+ transporting V0 subunit e1"
"ENSG00000141753.7","ENSG00000141753.7",0.788224915439494,2.1994886805946,0.00032618246396253,"195","26","0.454651123610087",0.544733892062136,0.0144240439069098,"ENSG00000141753","IGFBP4","insulin like growth factor binding protein 4"
"ENSG00000110651.12","ENSG00000110651.12",0.481636110137973,1.6187206420857,0.00846163476235281,"175","46","0.617771821771244",0.527731810174558,0.0164514906497105,"ENSG00000110651","CD81","CD81 molecule"
"ENSG00000144485.11","ENSG00000144485.11",-0.573081965250688,0.563785192016467,0.00370756956737841,"178","43","1.7737251956252",0.557305290129718,0.0168788625720858,"ENSG00000144485","HES6","hes family bHLH transcription factor 6"
"ENSG00000157227.13","ENSG00000157227.13",1.0956271889201,2.99105805369682,0.00975687958342916,"10","211","0.334329853198283",0.525996903859499,0.00964434957846406,"ENSG00000157227","MMP14","matrix metallopeptidase 14"
"ENSG00000171863.15","ENSG00000171863.15",-0.551752287815357,0.575939713506366,0.0373474430062742,"200","21","1.73629283855409",0.527411519777932,0.0142835194877227,"ENSG00000171863","RPS7","ribosomal protein S7"
"ENSG00000110436.13","ENSG00000110436.13",0.834039704355559,2.30260180776767,0.0248795515462688,"11","210","0.434291329324319",0.519110660332034,0.0107205065322881,"ENSG00000110436","SLC1A2","solute carrier family 1 member 2"
"ENSG00000197756.10","ENSG00000197756.10",-1.09813068618203,0.333493906158391,0.00850877161430741,"209","12","2.99855554039736",0.531868894464314,0.00995322559015391,"ENSG00000197756","RPL37A","ribosomal protein L37a"
"ENSG00000106538.10","ENSG00000106538.10",0.458463711103315,1.58164225811559,0.04119377376285,"33","188","0.632254224916467",0.534884962365878,0.0159608750241641,"ENSG00000106538","RARRES2","retinoic acid receptor responder 2"
"ENSG00000198356.12","ENSG00000198356.12",-0.532637669840076,0.587054469854368,0.00427617503909217,"171","50","1.70341944632169",0.54620188971334,0.0192689073678129,"ENSG00000198356","GET3","guided entry of tail-anchored proteins factor 3, ATPase"
"ENSG00000166441.13","ENSG00000166441.13",-0.319525645857307,0.726493570586629,0.0418282901306273,"84","137","1.37647467298647",0.526957775049378,0.0211062674533762,"ENSG00000166441","RPL27A","ribosomal protein L27a"
"ENSG00000170027.7","ENSG00000170027.7",0.421407081556029,1.52410458700892,0.00679194960093651,"135","86","0.656122951484921",0.553702023167672,0.0213692493494745,"ENSG00000170027","YWHAG","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma"
"ENSG00000030582.18","ENSG00000030582.18",0.345194744489824,1.41226492370109,0.0265611229811463,"95","126","0.708082444885285",0.531815512731543,0.0222129066775732,"ENSG00000030582","GRN","granulin precursor"
"ENSG00000128245.15","ENSG00000128245.15",0.375077413440027,1.45510405486869,0.0293585375366414,"62","159","0.687236075422962",0.53266962045588,0.0205446002388063,"ENSG00000128245","YWHAH","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta"
"ENSG00000135940.7","ENSG00000135940.7",-0.464559343860385,0.628411957774166,0.00418491305334774,"130","91","1.59131281260465",0.527651737575402,0.0226902805440134,"ENSG00000135940","COX5B","cytochrome c oxidase subunit 5B"
"ENSG00000103260.9","ENSG00000103260.9",0.464719159692372,1.59156714990877,0.0173676139426722,"186","35","0.628311535619043",0.527171301980462,0.0153535309484982,"ENSG00000103260","METRN","meteorin, glial cell differentiation regulator"
"ENSG00000156298.13","ENSG00000156298.13",0.491935249235167,1.63547821731122,0.0107363474878061,"182","39","0.611441955884946",0.538675065392623,0.0167511524580484,"ENSG00000156298","TSPAN7","tetraspanin 7"
"ENSG00000198918.8","ENSG00000198918.8",-0.355981471296365,0.700485599205079,0.0373837555460034,"155","66","1.42758109679173",0.532109112261784,0.0207598908753225,"ENSG00000198918","RPL39","ribosomal protein L39"
"ENSG00000113296.14","ENSG00000113296.14",0.728973154279055,2.07295091365224,0.0490150483620433,"15","206","0.482404090426889",0.51532055730529,0.0106233422137152,"ENSG00000113296","THBS4","thrombospondin 4"
"ENSG00000168077.14","ENSG00000168077.14",1.02039865373336,2.77430052880428,0.00342377276788021,"212","9","0.360451216303881",0.519457641595046,0.00858894175729124,"ENSG00000168077","SCARA3","scavenger receptor class A member 3"
"ENSG00000160049.12","ENSG00000160049.12",-0.532325874161968,0.587237539439553,0.0237010503091911,"196","25","1.70288841029199",0.53445790850371,0.0142009529159437,"ENSG00000160049","DFFA","DNA fragmentation factor subunit alpha"
"ENSG00000166908.18","ENSG00000166908.18",0.917351154188965,2.50265246190336,0.000592512773782749,"203","18","0.399576055893698",0.53803448459937,0.0136957371177899,"ENSG00000166908","PIP4K2C","phosphatidylinositol-5-phosphate 4-kinase type 2 gamma"
"ENSG00000102007.11","ENSG00000102007.11",0.897254556394889,2.45285967062785,0.0312620567495785,"13","208","0.407687407467559",0.522927454225164,0.00929900798824964,"ENSG00000102007","PLP2","proteolipid protein 2"
"ENSG00000101198.15","ENSG00000101198.15",-0.380580886616722,0.68346427862714,0.0459542471044479,"178","43","1.46313425773865",0.528105482303956,0.0181089686397477,"ENSG00000101198","NKAIN4","sodium/potassium transporting ATPase interacting 4"
"ENSG00000167004.13","ENSG00000167004.13",0.414663234266904,1.51386083838301,0.0120022435213582,"72","149","0.660562698132889",0.548203704692254,0.0204894415110103,"ENSG00000167004","PDIA3","protein disulfide isomerase family A member 3"
"ENSG00000138448.12","ENSG00000138448.12",0.388860692857562,1.47529901732686,0.013694664159234,"86","135","0.677828689814983",0.547136070036833,0.021383966268253,"ENSG00000138448","ITGAV","integrin subunit alpha V"
"ENSG00000185624.15","ENSG00000185624.15",0.439626629294642,1.55212759133658,0.00549361528304918,"147","74","0.644276930312714",0.561842737415256,0.0209133840879189,"ENSG00000185624","P4HB","prolyl 4-hydroxylase subunit beta"
"ENSG00000125691.14","ENSG00000125691.14",-0.559969946644667,0.571226230855742,0.0446968068558314,"198","23","1.75061988750398",0.533790636844072,0.0117076783714631,"ENSG00000125691","RPL23","ribosomal protein L23"
"ENSG00000211896.7","ENSG00000211896.7",0.358580237554942,1.43129587120199,0.0363242952473877,"164","57","0.698667564212431",0.543853093471414,0.0192151637141496,"ENSG00000211896","IGHG1","immunoglobulin heavy constant gamma 1 (G1m marker)"
"ENSG00000204392.11","ENSG00000204392.11",-0.625381276562527,0.53505738478249,0.018944092327429,"196","25","1.86895841164124",0.529893770351786,0.0139862752090358,"ENSG00000204392","LSM2","LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated"
"ENSG00000128591.16","ENSG00000128591.16",0.744815094793826,2.10605197900023,0.00825437358677959,"22","199","0.474822088899588",0.535258634495276,0.0135918032982619,"ENSG00000128591","FLNC","filamin C"
"ENSG00000171766.17","ENSG00000171766.17",-0.403598690768071,0.667912106787372,0.0350787041262277,"42","179","1.49720298500046",0.525116105268777,0.0167178103656243,"ENSG00000171766","GATM","glycine amidinotransferase"
"ENSG00000117984.15","ENSG00000117984.15",0.334224482114389,1.3968566777223,0.0332671458089108,"87","134","0.715893059000578",0.556024128543213,0.0207689035909296,"ENSG00000117984","CTSD","cathepsin D"
"ENSG00000113578.18","ENSG00000113578.18",0.619213926651321,1.85746736223141,0.0414361679351663,"21","200","0.538367467624671",0.521566220039502,0.0124003057674767,"ENSG00000113578","FGF1","fibroblast growth factor 1"
"ENSG00000165283.16","ENSG00000165283.16",-0.947299415124993,0.387786861965197,0.00443791691878414,"208","13","2.57873615143194",0.526931084182993,0.0132033964777421,"ENSG00000165283","STOML2","stomatin like 2"
"ENSG00000165629.20","ENSG00000165629.20",-0.387690090554189,0.678622622239474,0.0159572059939748,"72","149","1.47357303931303",0.544386910799125,0.0212003642225456,"ENSG00000165629","ATP5F1C","ATP synthase F1 subunit gamma"
"ENSG00000182718.18","ENSG00000182718.18",1.52978739506182,4.61719507946734,0.032142741515573,"6","215","0.216581708762317",0.515107030374206,0.00796107425830406,"ENSG00000182718","ANXA2","annexin A2"
"ENSG00000175550.8","ENSG00000175550.8",0.546028294944306,1.72638270056181,0.0468906509777897,"203","18","0.579245841420084",0.512251107670955,0.00986858004437529,"ENSG00000175550","DRAP1","DR1 associated protein 1"
"ENSG00000105223.20","ENSG00000105223.20",0.364831621078086,1.44027147637272,0.0221335832734858,"83","138","0.694313548802947",0.546575561842737,0.0214772288384651,"ENSG00000105223","PLD3","phospholipase D family member 3"
"ENSG00000114115.10","ENSG00000114115.10",1.06337628294106,2.89613266421587,0.0106649308960112,"14","207","0.345288049941852",0.53242940265841,0.00988074485268952,"ENSG00000114115","RBP1","retinol binding protein 1"
"ENSG00000122642.11","ENSG00000122642.11",0.743410563570627,2.10309603957858,0.00833772881893019,"23","198","0.475489459910913",0.538728447125394,0.0136380764809563,"ENSG00000122642","FKBP9","FKBP prolyl isomerase 9"
"ENSG00000248184.1","ENSG00000248184.1",-0.456604051960067,0.633431096217259,0.0436093303283028,"186","35","1.5787036758565",0.53213580312817,0.0146827284632083,"ENSG00000248184",NA,NA
"ENSG00000092199.18","ENSG00000092199.18",-0.344094611524735,0.708861858375531,0.035377833628729,"67","154","1.41071209881663",0.52861260876528,0.019863259897577,"ENSG00000092199","HNRNPC","heterogeneous nuclear ribonucleoprotein C"
"ENSG00000159176.14","ENSG00000159176.14",1.44707415210078,4.2506595201162,0.0427579242370845,"5","216","0.23525761008792",0.514733358244809,0.00708515452305384,"ENSG00000159176","CSRP1","cysteine and glycine rich protein 1"
"ENSG00000197977.4","ENSG00000197977.4",0.392813725175589,1.48114246407867,0.0385697568988983,"48","173","0.675154500159468",0.535765760956601,0.0183235639348259,"ENSG00000197977","ELOVL2","ELOVL fatty acid elongase 2"
"ENSG00000107874.11","ENSG00000107874.11",-0.386303024879132,0.679564569505438,0.0375314246475712,"169","52","1.47153051361663",0.519724550258901,0.0196360472871801,"ENSG00000107874","CUEDC2","CUE domain containing 2"
"ENSG00000105058.12","ENSG00000105058.12",-0.524745855096,0.591705724253893,0.0113630359293395,"179","42","1.69002928146579",0.544760582928522,0.01662840233586,"ENSG00000105058","FAM32A","family with sequence similarity 32 member A"
"ENSG00000159346.13","ENSG00000159346.13",4.04685834558714,57.2174170310681,0.000192223155430356,"220","1","0.0174771957891251",0.505685154540116,0.00563872761763093,"ENSG00000159346","ADIPOR1","adiponectin receptor 1"
"ENSG00000106537.8","ENSG00000106537.8",0.526855591797108,1.69359856206408,0.001195765108744,"149","72","0.590458696883426",0.56229648214381,0.0202330495240536,"ENSG00000106537","TSPAN13","tetraspanin 13"
"ENSG00000163159.14","ENSG00000163159.14",-0.478542945344673,0.619685650188074,0.0456351548473525,"194","27","1.61372140809861",0.528719372230823,0.0153764307795716,"ENSG00000163159","VPS72","vacuolar protein sorting 72 homolog"
"ENSG00000143862.8","ENSG00000143862.8",2.02055542548654,7.54251307444827,0.0470472492830395,"220","1","0.132581805312038",0.504297229488069,0.00427213994556763,"ENSG00000143862","ARL8A","ARF like GTPase 8A"
"ENSG00000002549.12","ENSG00000002549.12",0.597178338738486,1.81698464518741,0.00550781845714755,"40","181","0.550362383440427",0.539609245716116,0.0175098629767434,"ENSG00000002549","LAP3","leucine aminopeptidase 3"
"ENSG00000178982.10","ENSG00000178982.10",-0.548901624174581,0.577583866256766,0.00570052381651867,"176","45","1.73135029979429",0.543265894410933,0.0179611744156003,"ENSG00000178982","EIF3K","eukaryotic translation initiation factor 3 subunit K"
"ENSG00000164054.15","ENSG00000164054.15",0.356260576107713,1.42797959715353,0.0232164701702021,"149","72","0.70029011758526",0.53213580312817,0.0202721313511515,"ENSG00000164054","SHISA5","shisa family member 5"
"ENSG00000166922.8","ENSG00000166922.8",2.01361748796053,7.49036470020983,0.0455747886233591,"3","218","0.133504847897725",0.511930817274329,0.00688307481431016,"ENSG00000166922","SCG5","secretogranin V"
"ENSG00000184113.9","ENSG00000184113.9",-0.35609300976337,0.700407472472333,0.0414236270457819,"56","165","1.42774033587927",0.540970479901778,0.0199095191656444,"ENSG00000184113","CLDN5","claudin 5"
"ENSG00000101210.13","ENSG00000101210.13",0.459705763643249,1.58360796140022,0.0467079179599915,"195","26","0.631469419436238",0.519537714194203,0.0139574721849808,"ENSG00000101210","EEF1A2","eukaryotic translation elongation factor 1 alpha 2"
"ENSG00000125991.20","ENSG00000125991.20",-0.65233113313486,0.520830235897143,0.00385953607664223,"191","30","1.92001141845668",0.538888592323707,0.0164176506285251,"ENSG00000125991","ERGIC3","ERGIC and golgi 3"
"ENSG00000163430.12","ENSG00000163430.12",1.09342957029219,2.9844920662116,0.0313562907694842,"8","213","0.335065390630897",0.519003896866492,0.00850353148297841,"ENSG00000163430","FSTL1","follistatin like 1"
"ENSG00000256325.1","ENSG00000256325.1",0.415665649616167,1.5153791165696,0.0129297469989455,"66","155","0.65990087171303",0.561442374419474,0.0188777759056394,"ENSG00000256325",NA,NA
"ENSG00000181218.5","ENSG00000181218.5",-0.62292630659109,0.536372548278044,0.00115442215240268,"170","51","1.86437580224859",0.545587999786473,0.0197495254915655,"ENSG00000181218","H2AC25","H2A clustered histone 25"
"ENSG00000161921.17","ENSG00000161921.17",0.348881738185497,1.41748154648954,0.0447466685150242,"63","158","0.705476556274437",0.529813697752629,0.0205963286000942,"ENSG00000161921","CXCL16","C-X-C motif chemokine ligand 16"
"ENSG00000126457.22","ENSG00000126457.22",-0.507906889675557,0.601753798645155,0.00792766745398157,"178","43","1.66180920212136",0.5477499599637,0.0185206742541825,"ENSG00000126457","PRMT1","protein arginine methyltransferase 1"
"ENSG00000143575.15","ENSG00000143575.15",-0.437489486903806,0.645655314228638,0.0217353444781329,"173","48","1.54881401571781",0.524875887471307,0.0201041971173377,"ENSG00000143575","HAX1","HCLS1 associated protein X-1"
"ENSG00000105669.14","ENSG00000105669.14",-0.307659433483185,0.735165648183695,0.0438464422573784,"113","108","1.36023765864279",0.534324454171782,0.0222841922565151,"ENSG00000105669","COPE","coat protein complex I subunit epsilon"
"ENSG00000134769.21","ENSG00000134769.21",0.723114313939609,2.06084133390425,0.0409902720135744,"12","209","0.485238714668783",0.51048951048951,0.0121007858335895,"ENSG00000134769","DTNA","dystrobrevin alpha"
"ENSG00000184524.6","ENSG00000184524.6",0.534158990151292,1.70601286513407,0.0148909967926908,"193","28","0.586162050965199",0.525463086531789,0.0134652527517293,"ENSG00000184524","CEND1","cell cycle exit and neuronal differentiation 1"
"ENSG00000197461.13","ENSG00000197461.13",0.965237319604659,2.62541064396417,0.00153988346762691,"23","198","0.380892795684745",0.532322639192868,0.0148926235035689,"ENSG00000197461","PDGFA","platelet derived growth factor subunit A"
"ENSG00000101444.13","ENSG00000101444.13",-0.375210834525331,0.687144389756455,0.021938532229974,"153","68","1.45529820938279",0.537847648534671,0.0215960988059752,"ENSG00000101444","AHCY","adenosylhomocysteinase"
"ENSG00000134121.10","ENSG00000134121.10",0.647823088599536,1.91137540187305,0.0120770312344536,"26","195","0.523183462034747",0.529973842950942,0.0148349546679796,"ENSG00000134121","CHL1","cell adhesion molecule L1 like"
"ENSG00000137513.10","ENSG00000137513.10",-0.712799358275178,0.490269833774046,0.0250571347104802,"205","16","2.03969310594149",0.524689051406609,0.0124795206071781,"ENSG00000137513","NARS2","asparaginyl-tRNA synthetase 2, mitochondrial"
"ENSG00000163017.14","ENSG00000163017.14",0.401652346160175,1.49429174609979,0.0340725811955431,"178","43","0.669213359847615",0.530854641541664,0.0165214236121123,"ENSG00000163017","ACTG2","actin gamma 2, smooth muscle"
"ENSG00000157601.14","ENSG00000157601.14",0.503910997383839,1.65518204106925,0.0488689504776565,"25","196","0.604163152564173",0.531548604067688,0.0136060603652062,"ENSG00000157601","MX1","MX dynamin like GTPase 1"
"ENSG00000165443.12","ENSG00000165443.12",-0.787802604044196,0.454843168508993,0.0239431427561955,"207","14","2.19856000756935",0.522607163828538,0.0104015454664739,"ENSG00000165443","PHYHIPL","phytanoyl-CoA 2-hydroxylase interacting protein like"
"ENSG00000175061.18","ENSG00000175061.18",-0.369511819612241,0.691071615912054,0.0145908366493825,"106","115","1.44702803150182",0.558906742112849,0.0217646999202229,"ENSG00000175061","SNHG29","small nucleolar RNA host gene 29"
"ENSG00000050165.18","ENSG00000050165.18",0.55108914918583,1.73514181738616,0.0489411847107677,"21","200","0.576321768042231",0.523381198953718,0.0140000600971671,"ENSG00000050165","DKK3","dickkopf Wnt signaling pathway inhibitor 3"
"ENSG00000169439.12","ENSG00000169439.12",0.769598098491224,2.15889841487348,0.0105849892632668,"19","202","0.463199191361027",0.54030320824214,0.0112374652664993,"ENSG00000169439","SDC2","syndecan 2"
"ENSG00000165474.8","ENSG00000165474.8",0.356775555760212,1.42871516697574,0.041061832110231,"63","158","0.699929575267804",0.528105482303956,0.0212379595910358,"ENSG00000165474","GJB2","gap junction protein beta 2"
"ENSG00000154096.14","ENSG00000154096.14",0.475986512147437,1.60960130574693,0.0186901882372094,"188","33","0.621271861814224",0.534271072439011,0.0149750492297893,"ENSG00000154096","THY1","Thy-1 cell surface antigen"
"ENSG00000005884.18","ENSG00000005884.18",0.462382619403923,1.58785273027667,0.0335848952056052,"193","28","0.629781327280747",0.539262264453104,0.0157153159753395,"ENSG00000005884","ITGA3","integrin subunit alpha 3"
"ENSG00000115107.20","ENSG00000115107.20",0.556831522290667,1.74513431194901,0.00243754439488622,"56","165","0.573021797321249",0.557892489190199,0.0189013554123202,"ENSG00000115107","STEAP3","STEAP3 metalloreductase"
"ENSG00000162407.9","ENSG00000162407.9",0.450746890061653,1.56948397982138,0.0394550709804103,"34","187","0.63715209129679",0.523861634548658,0.0169397099758181,"ENSG00000162407","PLPP3","phospholipid phosphatase 3"
"ENSG00000134668.12","ENSG00000134668.12",0.515770487556808,1.67492851634402,0.00645948569377522,"178","43","0.597040405152793",0.550525810067795,0.017267598447449,"ENSG00000134668","SPOCD1","SPOC domain containing 1"
"ENSG00000163565.19","ENSG00000163565.19",0.417132948452696,1.51760426266216,0.0359339386971333,"180","41","0.658933309956455",0.51633481022794,0.0153718058070823,"ENSG00000163565","IFI16","interferon gamma inducible protein 16"
"ENSG00000123689.6","ENSG00000123689.6",1.50908926290594,4.52261000942569,0.0344697999990761,"9","212","0.221111260514586",0.517322372284204,0.00739067203105908,"ENSG00000123689","G0S2","G0/G1 switch 2"
"ENSG00000204356.14","ENSG00000204356.14",-0.604487329027727,0.546354454922001,0.00622437786204497,"185","36","1.83031361964965",0.531628676666845,0.0174361559484552,"ENSG00000204356","NELFE","negative elongation factor complex member E"
"ENSG00000134352.20","ENSG00000134352.20",0.794568622013572,2.21348594171549,0.0243942054056468,"11","210","0.451776079149155",0.517188917952277,0.0114066563005084,"ENSG00000134352","IL6ST","interleukin 6 cytokine family signal transducer"
"ENSG00000101365.21","ENSG00000101365.21",-0.308127651480085,0.734821510968419,0.047694688039398,"137","84","1.36087469551906",0.549645011477073,0.0212347637017089,"ENSG00000101365","IDH3B","isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta"
"ENSG00000162706.13","ENSG00000162706.13",0.327101478692971,1.38694221512245,0.04488606466306,"153","68","0.72101057210355",0.529573479955159,0.0203295954600136,"ENSG00000162706","CADM3","cell adhesion molecule 3"
"ENSG00000169738.8","ENSG00000169738.8",-1.28542969360317,0.276531734182126,0.0331015436983,"216","5","3.61622149066404",0.503229594832648,0.01073546273666,"ENSG00000169738","DCXR","dicarbonyl and L-xylulose reductase"
"ENSG00000153822.14","ENSG00000153822.14",0.348557141367141,1.41702151115651,0.0249195864305475,"91","130","0.705705588889646",0.540276517375754,0.0218849506620793,"ENSG00000153822","KCNJ16","potassium inwardly rectifying channel subfamily J member 16"
"ENSG00000124225.16","ENSG00000124225.16",0.880676499249681,2.41253123005969,0.0356188254154818,"12","209","0.414502406244605",0.517482517482518,0.0104568123430874,"ENSG00000124225","PMEPA1","prostate transmembrane protein, androgen induced 1"
"ENSG00000137959.16","ENSG00000137959.16",-0.438327687416805,0.64511435236196,0.00732175924849779,"70","151","1.55011277665532",0.558159397854054,0.020652434792291,"ENSG00000137959","IFI44L","interferon induced protein 44 like"
"ENSG00000135919.14","ENSG00000135919.14",0.544289784149034,1.7233839730155,0.00742654809263723,"187","34","0.580253742438051",0.5377942668019,0.0160101911750703,"ENSG00000135919","SERPINE2","serpin family E member 2"
"ENSG00000110711.10","ENSG00000110711.10",-0.576484896904925,0.561869930141212,0.037841416262662,"200","21","1.77977134271748",0.516308119361554,0.0145855204916,"ENSG00000110711","AIP","AHR interacting HSP90 co-chaperone"
